fase,antena,unidade,cenario,teste,arquivo,sample_idx,rssi
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,2,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,3,-57
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,4,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,5,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,6,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,7,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,8,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,9,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,10,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,11,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,12,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,13,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,14,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,15,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,16,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,17,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,18,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,19,-60
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,20,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,21,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,22,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,23,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,24,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,25,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,26,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,27,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,28,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,29,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,30,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,31,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,32,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,33,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,34,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,35,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,36,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,37,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,38,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,39,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,40,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,41,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,42,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,43,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,44,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,45,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,46,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,47,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,48,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,49,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,50,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,51,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,52,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,53,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,54,-60
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,55,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,56,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,57,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,58,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,59,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,60,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,61,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,62,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,63,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,64,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,65,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,66,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,67,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,68,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,69,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,70,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,71,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,72,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,73,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,74,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,75,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,76,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,77,-60
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,78,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,79,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,80,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,81,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,82,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,83,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,84,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,85,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,86,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,87,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,88,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,89,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,90,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,91,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,92,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,93,-60
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,94,-60
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,95,-60
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,96,-60
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,97,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,98,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,99,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,100,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,101,-60
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,102,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,103,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,104,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,105,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,106,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,107,-58
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,108,-59
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,109,-52
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,110,-56
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,111,-65
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,112,-66
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,113,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,114,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,115,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,116,-63
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,117,-64
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,118,-64
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,119,-64
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,120,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,121,-63
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,122,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,123,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,124,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,125,-63
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,126,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,127,-63
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,128,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,129,-68
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,130,-75
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,131,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,132,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,133,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,134,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,135,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,136,-63
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,137,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,138,-63
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,139,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,140,-63
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,141,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,142,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,143,-63
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,144,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,145,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,146,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,147,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,148,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,149,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,150,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,151,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,152,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,153,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,154,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,155,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,156,-60
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,157,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,158,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,159,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,160,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,161,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,162,-63
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,163,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,164,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,165,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,166,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,167,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,168,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,169,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,170,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,171,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,172,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,173,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,174,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,175,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,176,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,177,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,178,-62
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,179,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,180,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,181,-61
Fase 1,A3,U1,CASE,T1,A3_CASE1.txt,182,-62
Fase 1,A3,U1,BASE,T1,A3_R1.txt,1,-52
Fase 1,A3,U1,BASE,T1,A3_R1.txt,2,-53
Fase 1,A3,U1,BASE,T1,A3_R1.txt,3,-49
Fase 1,A3,U1,BASE,T1,A3_R1.txt,4,-49
Fase 1,A3,U1,BASE,T1,A3_R1.txt,5,-43
Fase 1,A3,U1,BASE,T1,A3_R1.txt,6,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,7,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,8,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,9,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,10,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,11,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,12,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,13,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,14,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,15,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,16,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,17,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,18,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,19,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,20,-37
Fase 1,A3,U1,BASE,T1,A3_R1.txt,21,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,22,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,23,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,24,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,25,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,26,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,27,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,28,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,29,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,30,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,31,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,32,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,33,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,34,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,35,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,36,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,37,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,38,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,39,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,40,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,41,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,42,-42
Fase 1,A3,U1,BASE,T1,A3_R1.txt,43,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,44,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,45,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,46,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,47,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,48,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,49,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,50,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,51,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,52,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,53,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,54,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,55,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,56,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,57,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,58,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,59,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,60,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,61,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,62,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,63,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,64,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,65,-52
Fase 1,A3,U1,BASE,T1,A3_R1.txt,66,-43
Fase 1,A3,U1,BASE,T1,A3_R1.txt,67,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,68,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,69,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,70,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,71,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,72,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,73,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,74,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,75,-48
Fase 1,A3,U1,BASE,T1,A3_R1.txt,76,-43
Fase 1,A3,U1,BASE,T1,A3_R1.txt,77,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,78,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,79,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,80,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,81,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,82,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,83,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,84,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,85,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,86,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,87,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,88,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,89,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,90,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,91,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,92,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,93,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,94,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,95,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,96,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,97,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,98,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,99,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,100,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,101,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,102,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,103,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,104,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,105,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,106,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,107,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,108,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,109,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,110,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,111,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,112,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,113,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,114,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,115,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,116,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,117,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,118,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,119,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,120,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,121,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,122,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,123,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,124,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,125,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,126,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,127,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,128,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,129,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,130,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,131,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,132,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,133,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,134,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,135,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,136,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,137,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,138,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,139,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,140,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,141,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,142,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,143,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,144,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,145,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,146,-38
Fase 1,A3,U1,BASE,T1,A3_R1.txt,147,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,148,-44
Fase 1,A3,U1,BASE,T1,A3_R1.txt,149,-42
Fase 1,A3,U1,BASE,T1,A3_R1.txt,150,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,151,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,152,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,153,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,154,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,155,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,156,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,157,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,158,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,159,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,160,-46
Fase 1,A3,U1,BASE,T1,A3_R1.txt,161,-51
Fase 1,A3,U1,BASE,T1,A3_R1.txt,162,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,163,-43
Fase 1,A3,U1,BASE,T1,A3_R1.txt,164,-45
Fase 1,A3,U1,BASE,T1,A3_R1.txt,165,-47
Fase 1,A3,U1,BASE,T1,A3_R1.txt,166,-44
Fase 1,A3,U1,BASE,T1,A3_R1.txt,167,-52
Fase 1,A3,U1,BASE,T1,A3_R1.txt,168,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,169,-36
Fase 1,A3,U1,BASE,T1,A3_R1.txt,170,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,171,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,172,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,173,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,174,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,175,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,176,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,177,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,178,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,179,-39
Fase 1,A3,U1,BASE,T1,A3_R1.txt,180,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,181,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,182,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,183,-42
Fase 1,A3,U1,BASE,T1,A3_R1.txt,184,-40
Fase 1,A3,U1,BASE,T1,A3_R1.txt,185,-41
Fase 1,A3,U1,BASE,T1,A3_R1.txt,186,-49
Fase 1,A3,U1,BASE,T1,A3_R1.txt,187,-49
Fase 1,A3,U1,BASE,T1,A3_R1.txt,188,-44
Fase 1,A3,U2,BASE,T1,A3_R2.txt,1,-45
Fase 1,A3,U2,BASE,T1,A3_R2.txt,2,-39
Fase 1,A3,U2,BASE,T1,A3_R2.txt,3,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,4,-39
Fase 1,A3,U2,BASE,T1,A3_R2.txt,5,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,6,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,7,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,8,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,9,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,10,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,11,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,12,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,13,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,14,-38
Fase 1,A3,U2,BASE,T1,A3_R2.txt,15,-51
Fase 1,A3,U2,BASE,T1,A3_R2.txt,16,-39
Fase 1,A3,U2,BASE,T1,A3_R2.txt,17,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,18,-42
Fase 1,A3,U2,BASE,T1,A3_R2.txt,19,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,20,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,21,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,22,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,23,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,24,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,25,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,26,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,27,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,28,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,29,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,30,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,31,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,32,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,33,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,34,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,35,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,36,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,37,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,38,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,39,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,40,-41
Fase 1,A3,U2,BASE,T1,A3_R2.txt,41,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,42,-40
Fase 1,A3,U2,BASE,T1,A3_R2.txt,43,-40
