timestamp_ms,type,profile,phase,antenna,location,condition,run_id,rssi_dbm,ping_ok,ping_latency_ms,ping_seq,throughput_bps,plr_window,vin_mv,temp_c,link_state,boot_count,uptime_ms,marker,block,notes
12371899,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-67,1,2.62,19,0,0.0000,1562,36.1,1,28,12371899,,0,,crc16=5657
12389926,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-68,1,3.63,20,0,0.0000,1562,36.1,1,28,12389926,,0,,crc16=E96F
12407933,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-69,1,3.25,21,0,0.0000,1562,36.1,1,28,12407933,,0,,crc16=14ED
12425947,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-66,1,5.63,22,0,0.0000,1562,35.6,1,28,12425947,,0,,crc16=34B3
12443957,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-68,1,2.58,23,0,0.0000,1562,36.1,1,28,12443957,,0,,crc16=D61E
12461969,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-70,1,3.17,24,0,0.0000,1562,36.1,1,28,12461969,,0,,crc16=E646
12479972,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-68,1,2.55,25,0,0.0000,1562,36.1,1,28,12479972,,0,,crc16=482D
12498021,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-69,1,2.64,26,0,0.0000,1562,36.1,1,28,12498021,,0,,crc16=FD13
12516074,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-68,1,3.39,27,0,2.6316,1562,36.1,1,28,12516074,,0,,crc16=3F4B
12534116,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-69,1,35.22,28,0,0.0000,1562,36.1,1,28,12534116,,0,,crc16=1903
12552164,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-66,1,20.63,29,0,3.4483,1562,35.6,1,28,12552164,,0,,crc16=14E9
12570218,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-69,1,2.42,30,0,0.0000,1562,36.7,1,28,12570218,,0,,crc16=C03F
12588242,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-66,1,13.67,31,0,0.0000,1562,36.7,1,28,12588242,,0,,crc16=5355
12606245,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,5.30,32,0,0.0000,1562,36.1,1,28,12606245,,0,,crc16=0B3D
12624293,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,15.75,33,0,3.2258,1562,35.6,1,28,12624293,,0,,crc16=109E
12642302,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-77,1,3.44,34,0,0.0000,1562,35.6,1,28,12642302,,0,,crc16=C5F8
12660959,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,2.95,35,0,2.0408,1562,36.1,1,28,12660959,,0,,crc16=360C
12679001,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-74,1,2.48,36,0,2.6316,1562,36.7,1,28,12679001,,0,,crc16=57EF
12697051,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-78,1,8.28,37,0,0.0000,1562,35.6,1,28,12697051,,0,,crc16=07FD
12715097,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-74,1,2.74,38,0,0.0000,1562,35.6,1,28,12715097,,0,,crc16=04FB
12733129,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,3.41,39,0,2.7027,1562,37.2,1,28,12733129,,0,,crc16=CE0C
12751179,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,2.77,40,0,0.0000,1562,35.6,1,28,12751179,,0,,crc16=F199
12769194,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-81,1,7.89,41,0,2.9412,1562,35.6,1,28,12769194,,0,,crc16=C8F2
12787200,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,5.25,42,0,0.0000,1562,35.6,1,28,12787200,,0,,crc16=644B
12805219,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-77,1,3.51,43,0,0.0000,1562,35.6,1,28,12805219,,0,,crc16=3372
12823222,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,2.82,44,0,0.0000,1562,35.6,1,28,12823222,,0,,crc16=28B4
12841297,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-78,1,13.45,45,0,0.0000,1562,35.6,1,28,12841297,,0,,crc16=C111
12859323,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,2.67,46,0,0.0000,1562,35.6,1,28,12859323,,0,,crc16=F341
12877328,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,4.49,47,0,0.0000,1562,35.6,1,28,12877328,,0,,crc16=53E0
12895367,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-81,1,3.08,48,0,2.6316,1562,35.6,1,28,12895367,,0,,crc16=E059
12913374,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-76,1,2.81,49,0,2.7027,1562,35.0,1,28,12913374,,0,,crc16=BC6A
12931422,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-77,1,2.82,50,0,0.0000,1562,35.6,1,28,12931422,,0,,crc16=9E95
12949474,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,2.82,51,0,0.0000,1562,35.6,1,28,12949474,,0,,crc16=ADC0
12967522,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,3.04,52,0,0.0000,1562,36.1,1,28,12967522,,0,,crc16=FE35
12985555,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-76,1,2.99,53,0,0.0000,1562,35.6,1,28,12985555,,0,,crc16=F2BA
13003579,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-78,1,3.20,54,0,0.0000,1562,36.1,1,28,13003579,,0,,crc16=5BC6
13021625,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-78,1,5.04,55,0,0.0000,1562,35.6,1,28,13021625,,0,,crc16=7C56
13039635,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-75,1,3.07,56,0,0.0000,1562,35.6,1,28,13039635,,0,,crc16=CC14
13057641,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-76,1,2.96,57,0,0.0000,1562,36.1,1,28,13057641,,0,,crc16=6378
13075691,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-78,1,2.78,58,0,0.0000,1562,36.1,1,28,13075691,,0,,crc16=BAD7
13093711,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-82,1,2.83,59,0,0.0000,1562,36.1,1,28,13093711,,0,,crc16=4066
13111748,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,4.14,60,0,0.0000,1562,35.6,1,28,13111748,,0,,crc16=B043
13129800,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,3.83,61,0,0.0000,1562,35.0,1,28,13129800,,0,,crc16=7A18
13147815,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,2.84,62,0,0.0000,1562,35.6,1,28,13147815,,0,,crc16=88B3
13165829,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-74,1,5.12,63,0,0.0000,1562,35.6,1,28,13165829,,0,,crc16=9D6E
13183833,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-75,1,2.70,64,0,0.0000,1562,35.6,1,28,13183833,,0,,crc16=FAF6
13201847,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-78,1,2.97,65,0,0.0000,1562,35.6,1,28,13201847,,0,,crc16=CA42
13219892,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-76,1,3.34,66,0,0.0000,1562,35.6,1,28,13219892,,0,,crc16=1D17
13237906,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-76,1,2.88,67,0,0.0000,1562,36.1,1,28,13237906,,0,,crc16=82B4
13255920,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-75,1,2.73,68,0,0.0000,1562,35.6,1,28,13255920,,0,,crc16=38C7
13273932,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-77,1,2.84,69,0,0.0000,1562,35.6,1,28,13273932,,0,,crc16=B7F1
13291973,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,3.53,70,0,0.0000,1562,35.0,1,28,13291973,,0,,crc16=A3FC
13310008,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-82,1,7.25,71,0,0.0000,1562,36.1,1,28,13310008,,0,,crc16=8CEB
13328040,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-71,1,3.40,72,0,0.0000,1562,35.6,1,28,13328040,,0,,crc16=E7D3
13346044,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-74,1,3.03,73,0,0.0000,1562,36.1,1,28,13346044,,0,,crc16=20E3
13364076,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-76,1,3.46,74,0,0.0000,1562,35.6,1,28,13364076,,0,,crc16=E3B0
13382091,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,2.67,75,0,0.0000,1562,35.6,1,28,13382091,,0,,crc16=70DE
13400104,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,3.39,76,0,0.0000,1562,36.1,1,28,13400104,,0,,crc16=67B7
13418132,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-77,1,2.68,77,0,0.0000,1562,36.1,1,28,13418132,,0,,crc16=5591
13436154,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,3.29,78,0,0.0000,1562,35.6,1,28,13436154,,0,,crc16=6B04
13454173,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-78,1,2.87,79,0,0.0000,1562,35.0,1,28,13454173,,0,,crc16=E09B
13472179,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-78,1,2.85,80,0,0.0000,1562,35.6,1,28,13472179,,0,,crc16=2A95
13490230,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-74,1,2.75,81,0,0.0000,1562,35.6,1,28,13490230,,0,,crc16=46FE
13508273,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-74,1,3.46,82,0,0.0000,1562,35.6,1,28,13508273,,0,,crc16=C083
13526328,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-82,1,4.07,83,0,0.0000,1562,36.1,1,28,13526328,,0,,crc16=5374
13544358,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,2.88,84,0,0.0000,1562,35.6,1,28,13544358,,0,,crc16=66CF
13562414,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-77,1,3.95,85,0,0.0000,1562,35.6,1,28,13562414,,0,,crc16=0049
13580465,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-78,1,3.16,86,0,0.0000,1562,35.6,1,28,13580465,,0,,crc16=9146
13598480,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-71,1,3.57,87,0,0.0000,1562,35.6,1,28,13598480,,0,,crc16=A4A9
13616490,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-74,1,2.98,88,0,0.0000,1562,35.6,1,28,13616490,,0,,crc16=0977
13634543,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,3.39,89,0,0.0000,1562,36.1,1,28,13634543,,0,,crc16=95A9
13652594,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,3.11,90,0,0.0000,1562,35.6,1,28,13652594,,0,,crc16=6ED8
13670598,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,2.66,91,0,0.0000,1562,36.1,1,28,13670598,,0,,crc16=E0C9
13688615,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,2.71,92,0,0.0000,1562,35.6,1,28,13688615,,0,,crc16=3C4D
13706636,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,2.79,93,0,0.0000,1562,36.7,1,28,13706636,,0,,crc16=147F
13724649,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,3.16,94,0,0.0000,1562,35.6,1,28,13724649,,0,,crc16=CB75
13742699,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-81,1,3.31,95,0,0.0000,1562,35.6,1,28,13742699,,0,,crc16=F133
13760702,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-74,1,2.85,96,0,0.0000,1562,35.6,1,28,13760702,,0,,crc16=A8E6
13778753,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-74,1,2.76,97,0,0.0000,1562,36.1,1,28,13778753,,0,,crc16=3D68
13796756,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-75,1,3.37,98,0,0.0000,1562,36.1,1,28,13796756,,0,,crc16=983D
13814784,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,3.18,99,0,0.0000,1562,35.6,1,28,13814784,,0,,crc16=1409
13832819,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-71,1,3.14,100,0,0.0000,1562,35.6,1,28,13832819,,0,,crc16=6A4A
13850834,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-77,1,4.04,101,0,0.0000,1562,35.6,1,28,13850834,,0,,crc16=0A59
13868884,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-75,1,3.79,102,0,0.0000,1562,35.6,1,28,13868884,,0,,crc16=A063
13886908,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-75,1,2.79,103,0,0.0000,1562,36.1,1,28,13886908,,0,,crc16=221F
13904960,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,4.42,104,0,0.0000,1562,36.1,1,28,13904960,,0,,crc16=1AD5
13923006,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,2.63,105,0,0.0000,1562,35.6,1,28,13923006,,0,,crc16=131E
13941047,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-71,1,3.22,106,0,0.0000,1562,36.1,1,28,13941047,,0,,crc16=AA0F
13959061,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,3.68,107,0,0.0000,1562,36.1,1,28,13959061,,0,,crc16=D70C
13977078,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-74,1,2.78,108,0,0.0000,1562,35.6,1,28,13977078,,0,,crc16=2981
13995131,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-81,1,2.74,109,0,0.0000,1562,36.1,1,28,13995131,,0,,crc16=6B39
14013136,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,2.74,110,0,0.0000,1562,35.6,1,28,14013136,,0,,crc16=4EBD
14031143,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,3.10,111,0,0.0000,1562,36.7,1,28,14031143,,0,,crc16=AD87
14049175,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,2.96,112,0,0.0000,1562,35.6,1,28,14049175,,0,,crc16=2213
14067221,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,2.77,113,0,0.0000,1562,35.6,1,28,14067221,,0,,crc16=64A7
14085244,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-73,1,2.85,114,0,0.0000,1562,35.6,1,28,14085244,,0,,crc16=FD13
14103272,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,3.00,115,0,0.0000,1562,35.6,1,28,14103272,,0,,crc16=2784
14121275,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,3.05,116,0,0.0000,1562,35.6,1,28,14121275,,0,,crc16=F161
14139283,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,3.98,117,0,0.0000,1562,36.1,1,28,14139283,,0,,crc16=9E8F
14157311,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-75,1,3.35,118,0,0.0000,1562,35.6,1,28,14157311,,0,,crc16=7230
14175337,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-77,1,3.33,119,0,0.0000,1562,35.6,1,28,14175337,,0,,crc16=3C0A
14193354,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-77,1,3.16,120,0,0.0000,1562,35.6,1,28,14193354,,0,,crc16=6A75
14211384,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-74,1,2.88,121,0,0.0000,1562,35.6,1,28,14211384,,0,,crc16=A492
14229434,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-72,1,2.78,122,0,0.0000,1562,36.1,1,28,14229434,,0,,crc16=DC44
14247459,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-75,1,2.99,123,0,0.0000,1562,36.1,1,28,14247459,,0,,crc16=41A8
14265469,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-74,1,4.27,124,0,0.0000,1562,35.6,1,28,14265469,,0,,crc16=AAC0
14283472,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-75,1,2.90,125,0,0.0000,1562,37.2,1,28,14283472,,0,,crc16=3F3C
14301526,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-77,1,3.38,126,0,0.0000,1562,36.1,1,28,14301526,,0,,crc16=1943
14319538,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-83,1,3.13,127,0,0.0000,1562,36.1,1,28,14319538,,0,,crc16=846A
14337579,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-77,1,2.67,128,0,0.0000,1562,36.1,1,28,14337579,,0,,crc16=B2BD
14355583,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,2.95,129,0,0.0000,1562,36.1,1,28,14355583,,0,,crc16=CECC
14373611,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-80,1,2.79,130,0,0.0000,1562,36.1,1,28,14373611,,0,,crc16=B3D4
14391633,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-80,1,3.03,131,0,0.0000,1562,35.6,1,28,14391633,,0,,crc16=B97B
14409668,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-77,1,3.00,132,0,0.0000,1562,35.6,1,28,14409668,,0,,crc16=52FD
14427682,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-81,1,2.89,133,0,0.0000,1562,36.1,1,28,14427682,,0,,crc16=0682
14445695,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-77,1,2.87,134,0,0.0000,1562,36.1,1,28,14445695,,0,,crc16=6E04
14463700,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-78,1,2.81,135,0,0.0000,1562,35.6,1,28,14463700,,0,,crc16=72FC
14481733,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-78,1,3.16,136,0,0.0000,1562,35.6,1,28,14481733,,0,,crc16=4916
14499781,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,2.74,137,0,0.0000,1562,36.1,1,28,14499781,,0,,crc16=57DE
14517818,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,3.54,138,0,0.0000,1562,36.1,1,28,14517818,,0,,crc16=5E96
14535873,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-78,1,3.05,139,0,0.0000,1562,35.6,1,28,14535873,,0,,crc16=0CB3
14553882,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-76,1,2.70,140,0,0.0000,1562,35.6,1,28,14553882,,0,,crc16=3B5C
14571910,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-78,1,2.84,141,0,0.0000,1562,35.6,1,28,14571910,,0,,crc16=AA7E
14589959,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,2.85,142,0,0.0000,1562,35.6,1,28,14589959,,0,,crc16=8ACE
14608005,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,2.79,143,0,0.0000,1562,35.6,1,28,14608005,,0,,crc16=023C
14626047,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,3.01,144,0,0.0000,1562,35.6,1,28,14626047,,0,,crc16=4D04
14644088,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-77,1,2.67,145,0,0.0000,1562,35.6,1,28,14644088,,0,,crc16=06CC
14662105,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-80,1,3.00,146,0,0.0000,1562,36.1,1,28,14662105,,0,,crc16=E9E5
14680151,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,3.73,147,0,0.0000,1562,36.1,1,28,14680151,,0,,crc16=E855
14698205,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,3.86,148,0,0.0000,1562,35.6,1,28,14698205,,0,,crc16=682E
14716252,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-76,1,2.73,149,0,0.0000,1562,35.6,1,28,14716252,,0,,crc16=B479
14734303,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,2.84,150,0,0.0000,1562,35.6,1,28,14734303,,0,,crc16=3A62
14752317,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,3.03,151,0,0.0000,1562,35.6,1,28,14752317,,0,,crc16=AFF2
14770357,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-75,1,3.23,152,0,0.0000,1562,35.6,1,28,14770357,,0,,crc16=75C1
14788371,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,2.95,153,0,0.0000,1562,35.6,1,28,14788371,,0,,crc16=061A
14806375,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-80,1,4.04,154,0,0.0000,1562,35.6,1,28,14806375,,0,,crc16=2D6D
14824384,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-80,1,2.99,155,0,0.0000,1562,35.6,1,28,14824384,,0,,crc16=EF60
14842388,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-80,1,3.15,156,0,0.0000,1562,35.6,1,28,14842388,,0,,crc16=AEB1
14860417,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,2.65,157,0,0.0000,1562,35.6,1,28,14860417,,0,,crc16=4B72
14878430,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,2.88,158,0,0.0000,1562,35.6,1,28,14878430,,0,,crc16=D8E7
14896479,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-76,1,2.78,159,0,0.0000,1562,35.0,1,28,14896479,,0,,crc16=5E6A
14914491,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-76,1,2.97,160,0,0.0000,1562,35.6,1,28,14914491,,0,,crc16=3F27
14932532,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,2.68,161,0,0.0000,1562,35.6,1,28,14932532,,0,,crc16=295F
14950582,S,A,F3B,A41,MESA,DES,BURN_A41_MESA_DES_R05,-79,1,3.23,162,0,0.0000,1562,35.6,1,28,14950582,,0,,crc16=2CA8
