timestamp_ms,type,profile,phase,antenna,location,condition,run_id,rssi_dbm,ping_ok,ping_latency_ms,ping_seq,throughput_bps,plr_window,vin_mv,temp_c,link_state,boot_count,uptime_ms,marker,block,notes
411451,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.87,452,0,0.0000,1562,36.7,1,30,411451,,0,,crc16=A7D0
411951,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,3.07,453,0,0.0000,1562,36.7,1,30,411951,,0,,crc16=0AF3
412451,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.98,454,0,0.0000,1562,36.1,1,30,412451,,0,,crc16=001C
412953,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,4.58,455,0,0.0000,1562,36.1,1,30,412953,,0,,crc16=AE07
413451,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,3.02,456,0,0.0000,1562,36.1,1,30,413451,,0,,crc16=C21E
413953,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-59,1,4.82,457,0,0.0000,1562,36.1,1,30,413953,,0,,crc16=6196
414451,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-59,1,2.87,458,0,0.0000,1562,36.7,1,30,414451,,0,,crc16=FDC9
414951,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.83,459,0,0.0000,1562,36.7,1,30,414951,,0,,crc16=A4EE
415450,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.95,460,0,0.0000,1562,36.1,1,30,415450,,0,,crc16=FF31
415950,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.98,461,0,0.0000,1562,36.1,1,30,415950,,0,,crc16=6A76
416450,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,3.12,462,0,0.0000,1562,36.7,1,30,416450,,0,,crc16=58C6
416949,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.06,463,0,0.0000,1562,36.7,1,30,416949,,0,,crc16=625D
417450,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,3.02,464,0,0.0000,1562,36.7,1,30,417450,,0,,crc16=2D42
417950,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.89,465,0,0.0000,1562,36.7,1,30,417950,,0,,crc16=8EBE
418450,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.92,466,0,0.0000,1562,36.1,1,30,418450,,0,,crc16=3BDC
418950,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.87,467,0,0.0000,1562,36.1,1,30,418950,,0,,crc16=9FB2
419450,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.91,468,0,0.0000,1562,36.1,1,30,419450,,0,,crc16=CEB0
419950,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.47,469,0,0.0000,1562,36.1,1,30,419950,,0,,crc16=744D
420450,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.91,470,0,0.0000,1562,36.7,1,30,420450,,0,,crc16=AD84
420950,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.89,471,0,0.0000,1562,36.7,1,30,420950,,0,,crc16=4744
421451,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,3.51,472,0,0.0000,1562,36.1,1,30,421451,,0,,crc16=A99E
421949,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.94,473,0,0.0000,1562,36.1,1,30,421949,,0,,crc16=E011
422449,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.77,474,0,0.0000,1562,36.1,1,30,422449,,0,,crc16=5F1A
422954,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,8.43,475,0,0.0000,1562,36.1,1,30,422954,,0,,crc16=5570
423447,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.89,476,0,0.0000,1562,37.2,1,30,423447,,0,,crc16=B712
423947,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.82,477,0,0.0000,1562,37.2,1,30,423947,,0,,crc16=80F8
424447,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.95,478,0,0.0000,1562,36.1,1,30,424447,,0,,crc16=66FE
424947,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.87,479,0,0.0000,1562,36.1,1,30,424947,,0,,crc16=0297
425447,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.92,480,0,0.0000,1562,36.7,1,30,425447,,0,,crc16=F24B
425946,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,1.86,481,0,0.0000,1562,36.7,1,30,425946,,0,,crc16=5EFD
426447,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.82,482,0,0.0000,1562,36.7,1,30,426447,,0,,crc16=1108
426946,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.97,483,0,0.0000,1562,36.7,1,30,426946,,0,,crc16=EC84
427446,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.52,484,0,0.0000,1562,36.1,1,30,427446,,0,,crc16=627C
427945,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.88,485,0,0.0000,1562,36.1,1,30,427945,,0,,crc16=CCD1
428445,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.96,486,0,0.0000,1562,36.7,1,30,428445,,0,,crc16=74DD
428944,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,1.64,487,0,0.0000,1562,36.7,1,30,428944,,0,,crc16=AA77
429444,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,3.09,488,0,0.0000,1562,36.1,1,30,429444,,0,,crc16=1E36
429944,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.71,489,0,0.0000,1562,36.1,1,30,429944,,0,,crc16=7A58
430444,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.94,490,0,0.0000,1562,36.7,1,30,430444,,0,,crc16=F283
430944,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.96,491,0,0.0000,1562,36.7,1,30,430944,,0,,crc16=2E0A
431444,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.92,492,0,0.0000,1562,36.1,1,30,431444,,0,,crc16=FED9
431944,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.94,493,0,0.0000,1562,36.1,1,30,431944,,0,,crc16=A8A3
432444,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-56,1,2.91,494,0,0.0000,1562,37.2,1,30,432444,,0,,crc16=0683
432944,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.78,495,0,0.0000,1562,37.2,1,30,432944,,0,,crc16=4588
433443,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.94,496,0,0.0000,1562,36.7,1,30,433443,,0,,crc16=5BFA
433944,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,3.74,497,0,0.0000,1562,36.7,1,30,433944,,0,,crc16=04CF
434443,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.93,498,0,0.0000,1562,36.1,1,30,434443,,0,,crc16=9989
434943,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.93,499,0,0.0000,1562,36.1,1,30,434943,,0,,crc16=8869
435443,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.95,500,0,0.0000,1562,36.1,1,30,435443,,0,,crc16=7CB7
435943,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,2.89,501,0,0.0000,1562,36.1,1,30,435943,,0,,crc16=5555
436443,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.97,502,0,0.0000,1562,36.1,1,30,436443,,0,,crc16=ED96
436946,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,6.17,503,0,0.0000,1562,36.1,1,30,436946,,0,,crc16=6C57
437446,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,6.97,504,0,0.0000,1562,36.7,1,30,437446,,0,,crc16=8F33
437941,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.89,505,0,0.0000,1562,36.7,1,30,437941,,0,,crc16=05B7
438441,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.94,506,0,0.0000,1562,36.1,1,30,438441,,0,,crc16=DF9A
438941,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.88,507,0,0.0000,1562,36.1,1,30,438941,,0,,crc16=F9AE
439442,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,3.97,508,0,0.0000,1562,36.1,1,30,439442,,0,,crc16=DB18
439947,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,8.35,509,0,0.0000,1562,36.1,1,30,439947,,0,,crc16=BF20
440441,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,2.94,510,0,0.0000,1562,36.7,1,30,440441,,0,,crc16=6C7E
440941,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-56,1,2.94,511,0,0.0000,1562,36.7,1,30,440941,,0,,crc16=FE46
441441,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-59,1,2.94,512,0,0.0000,1562,36.1,1,30,441441,,0,,crc16=ABB0
441724,E,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,0,0,0.00,0,0,0.0000,0,0.0,0,30,441724,,0,END_RUN,crc16=2ADF
