timestamp_ms,type,profile,phase,antenna,location,condition,run_id,rssi_dbm,ping_ok,ping_latency_ms,ping_seq,throughput_bps,plr_window,vin_mv,temp_c,link_state,boot_count,uptime_ms,marker,block,notes
266087,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,2.96,25,0,0.0000,1562,36.1,1,31,266087,,0,,crc16=E884
266587,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.91,26,0,0.0000,1562,35.6,1,31,266587,,0,,crc16=F5D1
267087,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.95,27,0,0.0000,1562,35.6,1,31,267087,,0,,crc16=78AD
267590,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.96,28,0,0.0000,1562,36.1,1,31,267590,,0,,crc16=CDFC
268087,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.99,29,0,0.0000,1562,36.1,1,31,268087,,0,,crc16=E93B
268586,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.90,30,0,0.0000,1562,36.1,1,31,268586,,0,,crc16=81B2
269086,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.90,31,0,0.0000,1562,36.1,1,31,269086,,0,,crc16=7F4C
269586,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.86,32,0,0.0000,1562,36.1,1,31,269586,,0,,crc16=BDD4
270086,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.87,33,0,0.0000,1562,36.1,1,31,270086,,0,,crc16=871A
270588,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,4.85,34,0,0.0000,1562,36.1,1,31,270588,,0,,crc16=2606
271088,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,5.25,35,0,0.0000,1562,36.1,1,31,271088,,0,,crc16=9756
271584,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.96,36,0,0.0000,1562,35.6,1,31,271584,,0,,crc16=A628
272085,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-54,1,3.23,37,0,0.0000,1562,35.6,1,31,272085,,0,,crc16=44A1
272583,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.90,38,0,0.0000,1562,36.1,1,31,272583,,0,,crc16=CF29
273083,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.90,39,0,0.0000,1562,36.1,1,31,273083,,0,,crc16=7004
273585,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,4.71,40,0,0.0000,1562,36.1,1,31,273585,,0,,crc16=D2E3
274083,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.96,41,0,0.0000,1562,36.1,1,31,274083,,0,,crc16=A677
274583,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.86,42,0,0.0000,1562,35.6,1,31,274583,,0,,crc16=5A97
275083,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-55,1,2.88,43,0,0.0000,1562,35.6,1,31,275083,,0,,crc16=7DBB
275583,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.95,44,0,0.0000,1562,36.1,1,31,275583,,0,,crc16=7F59
276083,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-54,1,2.85,45,0,0.0000,1562,36.1,1,31,276083,,0,,crc16=43DD
276585,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,4.84,46,0,0.0000,1562,36.1,1,31,276585,,0,,crc16=6D20
277083,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.87,47,0,0.0000,1562,36.1,1,31,277083,,0,,crc16=C9C2
277583,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.98,48,0,0.0000,1562,35.6,1,31,277583,,0,,crc16=1E28
278083,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.60,49,0,0.0000,1562,35.6,1,31,278083,,0,,crc16=FC7F
278583,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.92,50,0,0.0000,1562,36.1,1,31,278583,,0,,crc16=B2A5
279083,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.89,51,0,0.0000,1562,36.1,1,31,279083,,0,,crc16=EC70
279591,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,10.20,52,0,0.0000,1562,36.1,1,31,279591,,0,,crc16=3D4E
280118,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.54,53,0,0.0000,1562,36.1,1,31,280118,,0,,crc16=DC23
280618,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.89,54,0,0.0000,1562,36.1,1,31,280618,,0,,crc16=ADDD
281122,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,6.99,55,0,0.0000,1562,36.1,1,31,281122,,0,,crc16=220B
281618,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.89,56,0,0.0000,1562,35.6,1,31,281618,,0,,crc16=4167
282118,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.90,57,0,0.0000,1562,35.6,1,31,282118,,0,,crc16=C36D
282620,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,4.19,58,0,0.0000,1562,36.7,1,31,282620,,0,,crc16=52CE
283117,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.80,59,0,0.0000,1562,36.7,1,31,283117,,0,,crc16=7597
283617,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.96,60,0,0.0000,1562,36.1,1,31,283617,,0,,crc16=471E
284117,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.93,61,0,0.0000,1562,36.1,1,31,284117,,0,,crc16=7241
284617,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.97,62,0,0.0000,1562,36.1,1,31,284617,,0,,crc16=C4F0
285117,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.88,63,0,0.0000,1562,36.1,1,31,285117,,0,,crc16=D754
285620,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,4.72,64,0,0.0000,1562,36.7,1,31,285620,,0,,crc16=1E1F
286117,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.93,65,0,0.0000,1562,36.7,1,31,286117,,0,,crc16=1A71
286617,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.92,66,0,0.0000,1562,36.1,1,31,286617,,0,,crc16=335D
287117,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.93,67,0,0.0000,1562,36.1,1,31,287117,,0,,crc16=9429
287617,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.92,68,0,0.0000,1562,36.1,1,31,287617,,0,,crc16=61B7
288117,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.95,69,0,0.0000,1562,36.1,1,31,288117,,0,,crc16=841E
288623,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,8.43,70,0,0.0000,1562,36.7,1,31,288623,,0,,crc16=6D93
289119,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,5.45,71,0,0.0000,1562,36.7,1,31,289119,,0,,crc16=E369
289615,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.91,72,0,0.0000,1562,36.1,1,31,289615,,0,,crc16=7919
290115,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.91,73,0,0.0000,1562,36.1,1,31,290115,,0,,crc16=F377
290615,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.99,74,0,0.0000,1562,35.6,1,31,290615,,0,,crc16=F74C
291120,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,7.11,75,0,0.0000,1562,35.6,1,31,291120,,0,,crc16=180D
291614,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.90,76,0,0.0000,1562,37.2,1,31,291614,,0,,crc16=9B66
292114,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.95,77,0,0.0000,1562,37.2,1,31,292114,,0,,crc16=A13B
292614,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.84,78,0,0.0000,1562,36.1,1,31,292614,,0,,crc16=BC12
293114,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.95,79,0,0.0000,1562,36.1,1,31,293114,,0,,crc16=1CE8
293616,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,4.39,80,0,0.0000,1562,36.1,1,31,293616,,0,,crc16=74E1
294113,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,3.01,81,0,0.0000,1562,36.1,1,31,294113,,0,,crc16=7AD2
294613,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,3.06,82,0,0.0000,1562,35.6,1,31,294613,,0,,crc16=A733
295113,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.86,83,0,0.0000,1562,35.6,1,31,295113,,0,,crc16=4D00
295613,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.76,84,0,0.0000,1562,36.7,1,31,295613,,0,,crc16=4BD5
296113,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,3.09,85,0,0.0000,1562,36.7,1,31,296113,,0,,crc16=DEB9
296613,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,2.97,86,0,0.0000,1562,36.1,1,31,296613,,0,,crc16=196F
297113,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-57,1,2.92,87,0,0.0000,1562,36.1,1,31,297113,,0,,crc16=1881
297613,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,2.95,88,0,0.0000,1562,36.1,1,31,297613,,0,,crc16=AE28
298113,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,3.02,89,0,0.0000,1562,36.1,1,31,298113,,0,,crc16=CEC8
298612,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-57,1,2.89,90,0,0.0000,1562,36.7,1,31,298612,,0,,crc16=E075
299112,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.84,91,0,0.0000,1562,36.7,1,31,299112,,0,,crc16=7B7E
299611,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,2.84,92,0,0.0000,1562,35.6,1,31,299611,,0,,crc16=EB9F
300111,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.93,93,0,0.0000,1562,35.6,1,31,300111,,0,,crc16=9642
300611,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.92,94,0,0.0000,1562,36.1,1,31,300611,,0,,crc16=D071
301111,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,2.51,95,0,0.0000,1562,36.1,1,31,301111,,0,,crc16=5C4F
301612,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,4.19,96,0,0.0000,1562,36.7,1,31,301612,,0,,crc16=D52A
302114,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,7.05,97,0,0.0000,1562,36.7,1,31,302114,,0,,crc16=2051
302610,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,2.87,98,0,0.0000,1562,36.1,1,31,302610,,0,,crc16=E84E
303110,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,2.86,99,0,0.0000,1562,36.1,1,31,303110,,0,,crc16=0EE9
303624,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,4.29,100,0,0.0000,1562,35.6,1,31,303624,,0,,crc16=862E
304123,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-57,1,2.76,101,0,0.0000,1562,35.6,1,31,304123,,0,,crc16=CA97
304623,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,2.94,102,0,0.0000,1562,36.7,1,31,304623,,0,,crc16=0D2A
305123,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,2.89,103,0,0.0000,1562,36.7,1,31,305123,,0,,crc16=A066
305623,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-56,1,2.94,104,0,0.0000,1562,36.1,1,31,305623,,0,,crc16=21DA
306123,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-57,1,3.01,105,0,0.0000,1562,36.1,1,31,306123,,0,,crc16=C38E
306623,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-49,1,2.96,106,0,0.0000,1562,36.1,1,31,306623,,0,,crc16=55CC
307123,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,2.87,107,0,0.0000,1562,36.1,1,31,307123,,0,,crc16=50B7
307623,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-57,1,2.86,108,0,0.0000,1562,36.7,1,31,307623,,0,,crc16=7114
308124,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,3.77,109,0,0.0000,1562,36.7,1,31,308124,,0,,crc16=44C4
308623,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,2.88,110,0,0.0000,1562,36.1,1,31,308623,,0,,crc16=DD14
309123,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,2.97,111,0,0.0000,1562,36.1,1,31,309123,,0,,crc16=B2E7
309623,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.97,112,0,0.0000,1562,36.1,1,31,309623,,0,,crc16=6C8F
310123,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-59,1,2.86,113,0,0.0000,1562,36.1,1,31,310123,,0,,crc16=FCDF
310623,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-60,1,2.23,114,0,0.0000,1562,36.7,1,31,310623,,0,,crc16=5738
311126,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,6.98,115,0,0.0000,1562,36.7,1,31,311126,,0,,crc16=E71F
311622,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-60,1,2.95,116,0,0.0000,1562,35.6,1,31,311622,,0,,crc16=2258
312122,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-61,1,2.58,117,0,0.0000,1562,35.6,1,31,312122,,0,,crc16=D463
312621,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-57,1,2.89,118,0,0.0000,1562,36.1,1,31,312621,,0,,crc16=0221
313121,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.93,119,0,0.0000,1562,36.1,1,31,313121,,0,,crc16=C38C
313621,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.94,120,0,0.0000,1562,36.7,1,31,313621,,0,,crc16=1F23
314131,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,4.02,121,0,0.0000,1562,36.7,1,31,314131,,0,,crc16=7911
314629,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-57,1,2.97,122,0,0.0000,1562,36.1,1,31,314629,,0,,crc16=E404
315129,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-60,1,2.93,123,0,0.0000,1562,36.1,1,31,315129,,0,,crc16=7BF3
315632,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,5.57,124,0,0.0000,1562,36.1,1,31,315632,,0,,crc16=2B28
316128,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.90,125,0,0.0000,1562,36.1,1,31,316128,,0,,crc16=74A2
316627,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,1.82,126,0,0.0000,1562,36.7,1,31,316627,,0,,crc16=5FC2
317128,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.82,127,0,0.0000,1562,36.7,1,31,317128,,0,,crc16=4D00
317627,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.99,128,0,0.0000,1562,36.1,1,31,317627,,0,,crc16=8BB7
318127,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.87,129,0,0.0000,1562,36.1,1,31,318127,,0,,crc16=9E7F
318627,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.99,130,0,0.0000,1562,36.1,1,31,318627,,0,,crc16=004D
319127,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,3.04,131,0,0.0000,1562,36.1,1,31,319127,,0,,crc16=19FF
319627,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.88,132,0,0.0000,1562,36.7,1,31,319627,,0,,crc16=1A22
320127,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.87,133,0,0.0000,1562,36.7,1,31,320127,,0,,crc16=D32C
320626,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,3.07,134,0,0.0000,1562,36.1,1,31,320626,,0,,crc16=07F8
321126,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.90,135,0,0.0000,1562,36.1,1,31,321126,,0,,crc16=1B06
321626,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,3.00,136,0,0.0000,1562,36.1,1,31,321626,,0,,crc16=0B44
322126,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.92,137,0,0.0000,1562,36.1,1,31,322126,,0,,crc16=402E
322641,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,3.17,138,0,0.0000,1562,36.7,1,31,322641,,0,,crc16=67CE
323141,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.87,139,0,0.0000,1562,36.7,1,31,323141,,0,,crc16=9409
323641,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.92,140,0,0.0000,1562,36.1,1,31,323641,,0,,crc16=1182
324141,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,2.96,141,0,0.0000,1562,36.1,1,31,324141,,0,,crc16=F532
324643,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-54,1,4.96,142,0,0.0000,1562,36.1,1,31,324643,,0,,crc16=63F6
325141,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.96,143,0,0.0000,1562,36.1,1,31,325141,,0,,crc16=16B7
325641,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.22,144,0,0.0000,1562,37.2,1,31,325641,,0,,crc16=46B5
326140,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-54,1,2.88,145,0,0.0000,1562,37.2,1,31,326140,,0,,crc16=4141
326640,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.98,146,0,0.0000,1562,36.1,1,31,326640,,0,,crc16=891C
327140,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,2.95,147,0,0.0000,1562,36.1,1,31,327140,,0,,crc16=1755
327640,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.97,148,0,0.0000,1562,36.1,1,31,327640,,0,,crc16=F4AF
328140,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.95,149,0,0.0000,1562,36.1,1,31,328140,,0,,crc16=1B51
328643,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,5.47,150,0,0.0000,1562,36.1,1,31,328643,,0,,crc16=4B26
329139,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-60,1,2.62,151,0,0.0000,1562,36.1,1,31,329139,,0,,crc16=D6C3
329639,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.79,152,0,0.0000,1562,36.1,1,31,329639,,0,,crc16=B943
330138,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.90,153,0,0.0000,1562,36.1,1,31,330138,,0,,crc16=D8B8
330638,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-59,1,2.97,154,0,0.0000,1562,36.1,1,31,330638,,0,,crc16=C8DE
331138,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.53,155,0,0.0000,1562,36.1,1,31,331138,,0,,crc16=2471
331642,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,7.06,156,0,0.0000,1562,36.7,1,31,331642,,0,,crc16=D888
332136,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-59,1,2.92,157,0,0.0000,1562,36.7,1,31,332136,,0,,crc16=08E1
332636,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,3.12,158,0,0.0000,1562,36.7,1,31,332636,,0,,crc16=16BF
333185,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.51,159,0,0.0000,1562,36.7,1,31,333185,,0,,crc16=1E2F
333688,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,7.85,160,0,0.0000,1562,36.1,1,31,333688,,0,,crc16=A040
334183,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,3.12,161,0,0.0000,1562,36.1,1,31,334183,,0,,crc16=6473
334682,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,2.89,162,0,0.0000,1562,36.1,1,31,334682,,0,,crc16=AF02
335182,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-57,1,2.85,163,0,0.0000,1562,36.1,1,31,335182,,0,,crc16=1A30
335682,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,2.98,164,0,0.0000,1562,36.1,1,31,335682,,0,,crc16=3422
336182,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,3.00,165,0,0.0000,1562,36.1,1,31,336182,,0,,crc16=B7E6
336686,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,7.17,166,0,0.0000,1562,36.7,1,31,336686,,0,,crc16=E0A1
337181,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.89,167,0,0.0000,1562,36.7,1,31,337181,,0,,crc16=76E5
337681,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,3.01,168,0,0.0000,1562,36.1,1,31,337681,,0,,crc16=8B03
